Wavenumber,Calcite_01,Calcite_02,Calcite_03,Calcite_04,Calcite_05,Calcite_06,Calcite_07,Calcite_08,Calcite_09,Calcite_10,Calcite_11,Calcite_12,Calcite_13,Calcite_14,Calcite_15,Calcite_16,Calcite_17,Calcite_18,Calcite_19,Calcite_20,Quartz_01,Quartz_02,Quartz_03,Quartz_04,Quartz_05,Quartz_06,Quartz_07,Quartz_08,Quartz_09,Quartz_10,Quartz_11,Quartz_12,Quartz_13,Quartz_14,Quartz_15,Quartz_16,Quartz_17,Quartz_18,Quartz_19,Quartz_20,TiO2_Anatase_01,TiO2_Anatase_02,TiO2_Anatase_03,TiO2_Anatase_04,TiO2_Anatase_05,TiO2_Anatase_06,TiO2_Anatase_07,TiO2_Anatase_08,TiO2_Anatase_09,TiO2_Anatase_10,TiO2_Anatase_11,TiO2_Anatase_12,TiO2_Anatase_13,TiO2_Anatase_14,TiO2_Anatase_15,TiO2_Anatase_16,TiO2_Anatase_17,TiO2_Anatase_18,TiO2_Anatase_19,TiO2_Anatase_20
2072.265023,0.014701,0.000000,0.019488,0.022835,0.000000,0.018952,0.027974,0.000614,0.000000,0.017012,0.013656,0.000000,0.000000,0.000000,0.009515,0.016066,0.004617,0.014761,0.021655,0.000000,0.000000,0.006616,0.037240,0.017227,0.029554,0.000000,0.032207,0.000000,0.000000,0.000106,0.031064,0.021092,0.026822,0.044409,0.016610,0.000000,0.000000,0.014369,0.025454,0.028290,0.021467,0.020096,0.021666,0.033211,0.003857,0.000000,0.001979,0.000000,0.000000,0.000000,0.024203,0.006796,0.010585,0.021054,0.015075,0.021059,0.020635,0.022046,0.015558,0.020246
2077.195686,0.008551,0.000000,0.000000,0.015547,0.012882,0.000000,0.000000,0.005256,0.000000,0.021294,0.000541,0.000000,0.024358,0.011666,0.012912,0.003487,0.025225,0.000000,0.010048,0.016429,0.031455,0.007008,0.028046,0.026749,0.036149,0.029929,0.019197,0.018642,0.029751,0.025335,0.030856,0.032718,0.034601,0.012431,0.013327,0.000000,0.002941,0.037085,0.033843,0.000000,0.007780,0.000000,0.026367,0.000000,0.049406,0.010101,0.002341,0.013077,0.021030,0.028978,0.013948,0.003600,0.017220,0.035061,0.007206,0.000429,0.036586,0.007073,0.041365,0.007912
2082.126348,0.000000,0.007420,0.017210,0.021274,0.005685,0.007222,0.024799,0.011030,0.007968,0.025096,0.001996,0.025341,0.018430,0.010603,0.012365,0.038433,0.000000,0.005346,0.040128,0.000000,0.006539,0.000000,0.033305,0.000000,0.023842,0.011498,0.027397,0.000000,0.015594,0.012366,0.027326,0.000000,0.016233,0.000000,0.026732,0.019970,0.007493,0.012299,0.036961,0.009819,0.022108,0.025555,0.025434,0.020349,0.028885,0.000000,0.000000,0.000000,0.004181,0.013710,0.017959,0.000000,0.030817,0.033413,0.021161,0.036077,0.053358,0.034503,0.029685,0.010678
2087.057011,0.024460,0.000000,0.011805,0.016481,0.014700,0.025427,0.026321,0.019342,0.033633,0.034441,0.028023,0.003812,0.042507,0.008814,0.025822,0.000000,0.021665,0.000000,0.020882,0.018083,0.043311,0.000000,0.003856,0.001866,0.042091,0.014932,0.000000,0.024915,0.000000,0.038793,0.011918,0.043508,0.000000,0.008800,0.047409,0.011039,0.034140,0.006189,0.046185,0.011941,0.000000,0.029833,0.003018,0.021772,0.042526,0.000000,0.000000,0.064163,0.051677,0.000000,0.019791,0.000000,0.038457,0.054638,0.039087,0.000000,0.007350,0.021654,0.020276,0.007479
2091.987673,0.010965,0.033597,0.010539,0.029275,0.000000,0.017263,0.000000,0.017526,0.008697,0.000000,0.007593,0.000000,0.004647,0.014423,0.044511,0.008217,0.026724,0.000000,0.021878,0.006987,0.020422,0.000000,0.008516,0.008656,0.032359,0.012227,0.003922,0.000000,0.000000,0.000000,0.035256,0.000000,0.011824,0.021340,0.014619,0.001969,0.000000,0.018680,0.030306,0.000000,0.020954,0.000000,0.000000,0.011724,0.020310,0.000000,0.019026,0.023929,0.017294,0.024889,0.000000,0.000000,0.012864,0.000000,0.043579,0.030182,0.042482,0.000000,0.014464,0.000000
2096.918336,0.024381,0.008808,0.000000,0.012857,0.003720,0.015252,0.001596,0.004570,0.012368,0.024326,0.004770,0.036478,0.000000,0.020288,0.001549,0.011653,0.020166,0.014112,0.000000,0.020471,0.007128,0.008092,0.016579,0.018553,0.000000,0.000000,0.016406,0.021507,0.018226,0.013120,0.025724,0.015386,0.020546,0.043525,0.016184,0.000000,0.014370,0.019481,0.047621,0.019155,0.013067,0.000000,0.022257,0.010202,0.030296,0.008634,0.016947,0.000293,0.004004,0.000000,0.026431,0.002033,0.022119,0.023653,0.009475,0.000000,0.019734,0.010319,0.029820,0.000000
2101.848998,0.000000,0.028861,0.003711,0.035395,0.000000,0.000000,0.000000,0.011195,0.000000,0.028746,0.001709,0.016119,0.021499,0.022459,0.000000,0.000000,0.005156,0.005197,0.023511,0.035285,0.030586,0.019381,0.020969,0.005278,0.026840,0.029985,0.015426,0.053720,0.025704,0.028918,0.033727,0.021915,0.026456,0.041768,0.007091,0.016178,0.005648,0.069314,0.039641,0.000000,0.015599,0.009283,0.017438,0.034990,0.009940,0.040610,0.028883,0.024942,0.016187,0.000000,0.033162,0.022449,0.016273,0.018204,0.018592,0.015469,0.000000,0.040194,0.001258,0.003802
2106.779661,0.000000,0.053877,0.017251,0.024407,0.000000,0.000000,0.002040,0.017028,0.031574,0.010709,0.003158,0.000000,0.025128,0.039112,0.000000,0.016742,0.008223,0.000000,0.005440,0.029693,0.030925,0.000000,0.000000,0.000000,0.037240,0.000000,0.003343,0.004337,0.009851,0.000000,0.025453,0.010331,0.019315,0.033023,0.053499,0.000000,0.025523,0.000000,0.016110,0.000000,0.028261,0.047179,0.000000,0.037406,0.000000,0.000000,0.015697,0.008667,0.013778,0.000000,0.000000,0.014557,0.022274,0.027896,0.052231,0.020669,0.000000,0.030492,0.015463,0.017039
2111.710324,0.000000,0.041410,0.000000,0.014835,0.000310,0.010143,0.014312,0.000000,0.000000,0.000000,0.012172,0.000000,0.000000,0.007396,0.045035,0.000000,0.000000,0.007796,0.008689,0.008717,0.002976,0.010422,0.012661,0.000000,0.024053,0.000000,0.017857,0.000000,0.021832,0.000000,0.015694,0.025706,0.046198,0.010136,0.038084,0.031619,0.000000,0.011498,0.012214,0.038923,0.000000,0.006647,0.030824,0.027041,0.020096,0.002022,0.000000,0.000000,0.010915,0.000000,0.000000,0.030110,0.000000,0.024091,0.009067,0.012355,0.022170,0.000000,0.000000,0.019441
2116.640986,0.045864,0.000000,0.007234,0.018145,0.000308,0.025015,0.002653,0.000000,0.020270,0.000000,0.000000,0.000000,0.000000,0.022482,0.049086,0.033383,0.006074,0.000000,0.037034,0.000000,0.013057,0.000000,0.000000,0.028701,0.049751,0.012265,0.000497,0.044297,0.022208,0.019954,0.019428,0.000000,0.000000,0.034431,0.037211,0.027099,0.000000,0.035883,0.047223,0.002454,0.008075,0.008995,0.000000,0.026553,0.015728,0.009593,0.000000,0.019056,0.000000,0.051394,0.047880,0.012921,0.005501,0.011489,0.016960,0.027045,0.034536,0.000000,0.050618,0.036799
2121.571649,0.000000,0.036040,0.000000,0.012277,0.000000,0.000000,0.020404,0.000000,0.007783,0.029129,0.022265,0.002089,0.009961,0.000000,0.000000,0.038168,0.013584,0.017827,0.000000,0.000000,0.000179,0.000000,0.005074,0.026741,0.015318,0.021805,0.001873,0.001474,0.021786,0.012145,0.030694,0.009168,0.000000,0.021197,0.017595,0.023735,0.035030,0.020322,0.037127,0.000212,0.031174,0.024942,0.000000,0.027577,0.013697,0.000000,0.009642,0.000000,0.000000,0.000000,0.000000,0.032553,0.031165,0.027633,0.054621,0.033277,0.007201,0.000000,0.052677,0.043720
2126.502311,0.028775,0.041284,0.017719,0.034906,0.031138,0.000000,0.023811,0.006499,0.000000,0.030055,0.029794,0.007935,0.019582,0.004612,0.000000,0.007275,0.023923,0.003940,0.014359,0.000000,0.024890,0.042150,0.000000,0.000000,0.036142,0.003164,0.000000,0.000000,0.000000,0.006098,0.038132,0.027766,0.016898,0.003694,0.000000,0.000000,0.026989,0.025844,0.000000,0.009649,0.033282,0.000000,0.000846,0.003641,0.000148,0.049078,0.032128,0.036848,0.041715,0.000000,0.034992,0.028965,0.039515,0.000000,0.015584,0.025513,0.010464,0.000000,0.032048,0.016286
2131.432974,0.000000,0.007058,0.000000,0.015418,0.000451,0.029103,0.008671,0.005239,0.024368,0.000913,0.022430,0.005314,0.000000,0.000000,0.027722,0.000000,0.010988,0.015349,0.029654,0.000956,0.000000,0.023268,0.036847,0.034195,0.001516,0.007688,0.016186,0.032003,0.019197,0.017020,0.000000,0.010241,0.008067,0.000000,0.025753,0.013031,0.023762,0.037129,0.006088,0.000972,0.024142,0.000000,0.000000,0.012856,0.035109,0.011999,0.012626,0.032504,0.000000,0.020245,0.037804,0.013818,0.022025,0.004234,0.033090,0.026870,0.000000,0.000000,0.006571,0.019570
2136.363636,0.003148,0.003382,0.021345,0.025661,0.000000,0.000000,0.008382,0.005587,0.006169,0.000000,0.000000,0.000000,0.001546,0.032101,0.045107,0.010819,0.001526,0.003512,0.039325,0.016900,0.006089,0.016119,0.016023,0.006382,0.023702,0.017995,0.000761,0.000000,0.026274,0.000000,0.000000,0.000000,0.020777,0.038771,0.000000,0.038971,0.002118,0.020897,0.045449,0.051444,0.000000,0.010100,0.000000,0.014787,0.038578,0.000000,0.015021,0.000000,0.043506,0.000000,0.055586,0.000000,0.012303,0.004562,0.017873,0.047595,0.000000,0.059287,0.022132,0.007784
2141.294299,0.000000,0.018616,0.000000,0.013339,0.022723,0.027939,0.001405,0.000000,0.009123,0.038052,0.000000,0.000000,0.000000,0.049074,0.043762,0.010735,0.000000,0.021807,0.008628,0.003082,0.000000,0.000000,0.005928,0.015750,0.013875,0.027898,0.004726,0.000000,0.000000,0.000000,0.000000,0.012912,0.031986,0.000000,0.005863,0.040497,0.023469,0.010660,0.027721,0.021813,0.014875,0.027522,0.000855,0.000000,0.034401,0.013593,0.037537,0.007339,0.000000,0.019286,0.016701,0.000000,0.025698,0.026823,0.000000,0.036818,0.032983,0.014589,0.056102,0.017048
2146.224961,0.000000,0.000000,0.018147,0.000000,0.000000,0.012945,0.008736,0.022398,0.014058,0.000000,0.000000,0.015556,0.000000,0.016813,0.029038,0.020801,0.007691,0.005903,0.024091,0.004495,0.019319,0.014867,0.031347,0.030343,0.005809,0.011490,0.038729,0.000000,0.044334,0.042540,0.011401,0.013489,0.068518,0.043194,0.034666,0.029818,0.004552,0.000000,0.000000,0.028488,0.003940,0.006682,0.000000,0.028403,0.043966,0.000000,0.000000,0.000000,0.028567,0.033227,0.008627,0.033188,0.005512,0.036954,0.029579,0.030296,0.008074,0.033408,0.038186,0.000000
2151.155624,0.017905,0.047162,0.001434,0.036809,0.012058,0.024449,0.000000,0.015319,0.005546,0.018782,0.004819,0.000000,0.000000,0.000000,0.037890,0.002049,0.010926,0.008136,0.023514,0.000000,0.000000,0.004259,0.005183,0.000000,0.000366,0.030532,0.013061,0.000000,0.042920,0.000116,0.009075,0.000000,0.000000,0.060606,0.006759,0.027943,0.000000,0.022286,0.032843,0.029469,0.005502,0.000588,0.003165,0.047939,0.010403,0.023249,0.001768,0.019966,0.013868,0.000000,0.009435,0.020731,0.047792,0.044850,0.000000,0.013824,0.000595,0.000000,0.045844,0.007517
2156.086287,0.000000,0.000000,0.020249,0.001501,0.002609,0.040009,0.009810,0.000000,0.000000,0.001526,0.016717,0.039156,0.009830,0.005078,0.031562,0.000000,0.030128,0.000000,0.000000,0.000000,0.000000,0.015663,0.000000,0.000000,0.027969,0.006414,0.013226,0.000000,0.019841,0.019474,0.023991,0.033727,0.001375,0.022281,0.004951,0.000000,0.001894,0.033252,0.042641,0.051319,0.000000,0.000000,0.000000,0.050684,0.035469,0.009116,0.022733,0.015512,0.039044,0.000000,0.008979,0.000000,0.000000,0.000000,0.000000,0.003183,0.022254,0.014668,0.067745,0.017579
2161.016949,0.019498,0.000864,0.000000,0.032821,0.007432,0.021026,0.006219,0.010616,0.014351,0.000000,0.000000,0.000000,0.001037,0.007656,0.015752,0.004929,0.008719,0.010948,0.000000,0.000000,0.013785,0.000000,0.003166,0.000000,0.031710,0.037728,0.000000,0.024384,0.054257,0.010759,0.015425,0.000655,0.019462,0.007162,0.000000,0.033913,0.000000,0.027319,0.036715,0.000000,0.000000,0.041051,0.000000,0.010308,0.023945,0.030366,0.000000,0.014143,0.016087,0.022308,0.000000,0.007307,0.021967,0.018652,0.041742,0.012424,0.000264,0.022586,0.060187,0.028141
2165.947612,0.006268,0.015984,0.000000,0.028208,0.006006,0.022619,0.000000,0.000000,0.000000,0.018263,0.000000,0.014583,0.000000,0.010722,0.060145,0.000000,0.000000,0.000000,0.000000,0.026184,0.003196,0.006430,0.000000,0.013161,0.012639,0.000000,0.004511,0.028005,0.002685,0.027078,0.043492,0.000000,0.000000,0.010743,0.030297,0.041400,0.000000,0.044529,0.024338,0.027582,0.029049,0.000000,0.016480,0.005911,0.016605,0.000000,0.000000,0.000258,0.014905,0.013102,0.002259,0.014857,0.038614,0.043604,0.031388,0.040011,0.017459,0.000000,0.045027,0.004546
2170.878274,0.000000,0.016797,0.046116,0.000000,0.000000,0.000000,0.041201,0.041074,0.007164,0.012668,0.028952,0.002153,0.000000,0.026775,0.025826,0.040299,0.006685,0.056416,0.029463,0.000000,0.001644,0.000750,0.007365,0.015807,0.001852,0.017786,0.031635,0.008622,0.000187,0.017633,0.010172,0.012167,0.007083,0.010104,0.024898,0.015173,0.000000,0.016289,0.021743,0.017031,0.025876,0.036168,0.018420,0.000008,0.025501,0.015823,0.000000,0.008964,0.004735,0.030139,0.012701,0.049547,0.011053,0.023810,0.017028,0.025750,0.003925,0.000000,0.032281,0.007179
2175.808937,0.000000,0.023924,0.000000,0.003738,0.003678,0.000000,0.000000,0.002259,0.000000,0.041908,0.000000,0.000000,0.037507,0.024365,0.005886,0.000000,0.000002,0.000000,0.020353,0.027126,0.000000,0.000000,0.021542,0.023279,0.008401,0.006391,0.023921,0.002206,0.005976,0.019001,0.008603,0.000000,0.043409,0.028492,0.008665,0.016804,0.000000,0.028722,0.015871,0.015382,0.000000,0.000000,0.017176,0.026643,0.008472,0.038467,0.017414,0.000000,0.018441,0.000000,0.014089,0.040296,0.001213,0.048114,0.036112,0.036559,0.018484,0.000000,0.019701,0.033341
2180.739599,0.000000,0.025869,0.000000,0.011537,0.039543,0.020301,0.000000,0.003400,0.000000,0.056862,0.020935,0.024237,0.000000,0.000000,0.017540,0.000000,0.004448,0.010225,0.000000,0.000000,0.001284,0.037526,0.004435,0.018629,0.037925,0.003487,0.014987,0.000000,0.004369,0.032604,0.006728,0.006901,0.019607,0.039254,0.024041,0.004906,0.013785,0.008879,0.016210,0.034599,0.004886,0.033200,0.000000,0.013119,0.019470,0.004378,0.000000,0.005854,0.025195,0.011211,0.035703,0.018041,0.008241,0.050072,0.041103,0.000000,0.007822,0.000000,0.026349,0.012216
2185.670262,0.000000,0.017187,0.000813,0.006067,0.000000,0.036347,0.007562,0.012026,0.000000,0.012822,0.018109,0.003416,0.005141,0.031831,0.000000,0.006777,0.000000,0.000000,0.006778,0.024556,0.000000,0.022138,0.005392,0.009638,0.002657,0.000000,0.010894,0.018114,0.050128,0.017611,0.015724,0.014510,0.020223,0.008912,0.000000,0.010974,0.021924,0.000000,0.030253,0.025030,0.012357,0.043388,0.010040,0.035246,0.024998,0.000000,0.000000,0.000000,0.030400,0.000000,0.035576,0.033910,0.021537,0.014759,0.026523,0.000000,0.000000,0.000000,0.039928,0.021803
2190.600924,0.000000,0.041545,0.000000,0.000000,0.004147,0.033808,0.000000,0.006943,0.000000,0.034606,0.000000,0.000000,0.000000,0.000000,0.026381,0.000000,0.000000,0.000000,0.011239,0.019218,0.014905,0.000000,0.024669,0.028499,0.044846,0.020038,0.015287,0.000000,0.018094,0.000000,0.023681,0.002967,0.040387,0.016285,0.000758,0.002039,0.024505,0.034215,0.070228,0.000000,0.000817,0.000000,0.000000,0.000000,0.000000,0.002513,0.010571,0.000000,0.010813,0.000000,0.023377,0.000000,0.037585,0.015629,0.000000,0.026183,0.030107,0.019618,0.046168,0.033488
2195.531587,0.000000,0.000000,0.027245,0.034259,0.010796,0.050470,0.000000,0.009521,0.006323,0.034994,0.007070,0.000000,0.014024,0.000000,0.045877,0.000000,0.000000,0.015727,0.012053,0.028394,0.023224,0.000000,0.011740,0.000000,0.000000,0.000000,0.021285,0.020813,0.016256,0.000113,0.012659,0.020898,0.000000,0.010853,0.021109,0.016213,0.024163,0.015587,0.071484,0.018475,0.020378,0.023076,0.023078,0.017403,0.051936,0.012993,0.000000,0.000000,0.013630,0.000000,0.000000,0.013652,0.017430,0.025483,0.000544,0.000000,0.026770,0.023688,0.032624,0.018717
2200.462250,0.000000,0.021177,0.036881,0.016675,0.000000,0.014386,0.000000,0.038451,0.027389,0.006934,0.000000,0.018451,0.000000,0.032795,0.003420,0.005197,0.017004,0.000000,0.018125,0.036125,0.022509,0.000000,0.023552,0.014841,0.029510,0.000000,0.008307,0.028113,0.023816,0.037365,0.005156,0.015652,0.023019,0.041964,0.033519,0.004484,0.000000,0.035435,0.022619,0.011194,0.004299,0.025877,0.000000,0.003866,0.042687,0.002293,0.000000,0.000000,0.011641,0.000000,0.032843,0.014579,0.026217,0.011007,0.038477,0.018212,0.013143,0.000000,0.027383,0.010121
2205.392912,0.000000,0.008366,0.000000,0.027977,0.000000,0.012460,0.000000,0.014695,0.000000,0.000819,0.000000,0.000000,0.009146,0.002509,0.046547,0.000000,0.007329,0.000810,0.059331,0.000858,0.008795,0.000000,0.009022,0.017094,0.036543,0.000000,0.000000,0.010621,0.045742,0.030884,0.000000,0.032022,0.020044,0.039115,0.017121,0.000000,0.014749,0.013001,0.000000,0.033787,0.000000,0.035287,0.007104,0.019288,0.039623,0.017115,0.008803,0.000000,0.000000,0.031841,0.017420,0.000000,0.031320,0.023470,0.018262,0.000000,0.003058,0.000000,0.037676,0.040360
2210.323575,0.000000,0.023663,0.000000,0.013334,0.041846,0.026942,0.000203,0.025682,0.008412,0.045242,0.000000,0.024532,0.004309,0.000000,0.064000,0.003089,0.011357,0.000000,0.004382,0.000000,0.030449,0.000000,0.000000,0.005659,0.046589,0.000000,0.049601,0.000000,0.020399,0.007851,0.024213,0.000000,0.025705,0.007546,0.000000,0.000000,0.019077,0.000000,0.024059,0.000000,0.003799,0.007016,0.000000,0.010814,0.055963,0.029666,0.009603,0.025957,0.018248,0.019187,0.000000,0.043856,0.023584,0.019131,0.040915,0.025357,0.034862,0.033754,0.061228,0.010506
2215.254237,0.000000,0.025301,0.026965,0.026628,0.000000,0.009191,0.008330,0.030970,0.000000,0.009885,0.000000,0.012874,0.023334,0.000000,0.033184,0.030656,0.029465,0.000000,0.021445,0.006966,0.017424,0.000000,0.000000,0.039044,0.016947,0.003197,0.034704,0.000000,0.010710,0.000000,0.011721,0.011667,0.003363,0.016977,0.008912,0.015053,0.011877,0.007901,0.020767,0.025477,0.019456,0.035016,0.014575,0.000000,0.037534,0.000000,0.000000,0.036358,0.000000,0.004666,0.012961,0.015278,0.029058,0.056475,0.002793,0.031665,0.000000,0.005911,0.037256,0.022867
2220.184900,0.016087,0.004963,0.025834,0.007660,0.040421,0.007746,0.022427,0.000000,0.000000,0.016007,0.009501,0.000000,0.000000,0.008411,0.005582,0.015767,0.000000,0.000000,0.004687,0.000965,0.025940,0.000000,0.000000,0.015802,0.010966,0.000000,0.011509,0.034422,0.022329,0.000000,0.004313,0.015089,0.013420,0.025205,0.037876,0.011449,0.000000,0.018813,0.021370,0.016817,0.000000,0.014560,0.003263,0.029497,0.036370,0.000000,0.000000,0.000000,0.014826,0.000526,0.008472,0.045236,0.027608,0.024379,0.030546,0.000821,0.018760,0.001798,0.000000,0.000582
2225.115562,0.000000,0.009889,0.020686,0.020752,0.012649,0.000000,0.017084,0.041138,0.000000,0.011292,0.000000,0.024175,0.000000,0.023726,0.011125,0.000000,0.029150,0.041003,0.007331,0.026565,0.016265,0.008988,0.027008,0.032239,0.000000,0.000000,0.039714,0.014842,0.039994,0.049168,0.016573,0.015633,0.019291,0.000000,0.007072,0.034030,0.000000,0.011908,0.000000,0.025879,0.024933,0.000000,0.000000,0.015773,0.054845,0.000000,0.022105,0.011109,0.003996,0.000000,0.022623,0.000000,0.030233,0.013550,0.000000,0.043796,0.021827,0.038803,0.027750,0.048439
2230.046225,0.000259,0.035741,0.026726,0.031751,0.004382,0.026753,0.023889,0.023147,0.000000,0.014160,0.007019,0.030776,0.003544,0.034430,0.020518,0.000000,0.015658,0.000000,0.002743,0.012703,0.010114,0.015160,0.014101,0.024121,0.041224,0.008625,0.000000,0.035483,0.013948,0.033448,0.026929,0.000000,0.034150,0.013120,0.022426,0.025119,0.007288,0.019177,0.024659,0.021234,0.030340,0.030893,0.000000,0.017823,0.017500,0.000000,0.000000,0.033575,0.005257,0.025300,0.028843,0.038869,0.004148,0.024420,0.031356,0.029884,0.023604,0.002109,0.031725,0.008346
2234.976888,0.000000,0.027807,0.000000,0.022138,0.011586,0.000000,0.013184,0.028014,0.000000,0.005765,0.000000,0.011438,0.043588,0.004358,0.003520,0.021588,0.000000,0.000000,0.014741,0.014810,0.000000,0.000000,0.000000,0.004702,0.022597,0.000192,0.037596,0.000000,0.042808,0.033890,0.056358,0.000000,0.008342,0.024884,0.025711,0.031156,0.000000,0.034077,0.014453,0.000000,0.022376,0.035658,0.000000,0.013394,0.002472,0.000000,0.004602,0.000000,0.013049,0.002355,0.051920,0.036608,0.007881,0.028564,0.026073,0.020983,0.008598,0.000000,0.047020,0.046797
2239.907550,0.000000,0.009329,0.002903,0.013147,0.014455,0.018171,0.000000,0.000000,0.008952,0.030037,0.000000,0.004238,0.000000,0.000000,0.004150,0.000000,0.035358,0.012090,0.008855,0.022155,0.000000,0.007887,0.000000,0.042893,0.016712,0.035502,0.017857,0.007942,0.023115,0.000000,0.049174,0.016423,0.032112,0.000000,0.008056,0.006865,0.020615,0.024016,0.026873,0.026600,0.021571,0.012545,0.010124,0.000000,0.042632,0.004207,0.002627,0.017224,0.000000,0.000000,0.010673,0.003498,0.005980,0.000000,0.039591,0.006146,0.005296,0.025086,0.009047,0.010856
2244.838213,0.015557,0.058340,0.000000,0.001864,0.024265,0.000000,0.022662,0.025551,0.007593,0.039164,0.000000,0.032446,0.012620,0.036685,0.022039,0.009359,0.000000,0.034337,0.025493,0.006256,0.020661,0.000000,0.013183,0.028026,0.017493,0.000000,0.030439,0.006826,0.014544,0.000000,0.006152,0.020825,0.000000,0.026256,0.018425,0.027141,0.000000,0.032736,0.000000,0.013788,0.009799,0.010543,0.017252,0.015537,0.021910,0.000000,0.000000,0.000000,0.014521,0.000000,0.025547,0.027915,0.052481,0.004520,0.000000,0.007490,0.046664,0.000000,0.016211,0.012513
2249.768875,0.000000,0.063237,0.000000,0.024490,0.010882,0.028725,0.000000,0.018306,0.004159,0.010020,0.000000,0.026534,0.000000,0.000000,0.023525,0.007336,0.000000,0.000000,0.023026,0.034346,0.007654,0.000000,0.004387,0.008330,0.029664,0.014319,0.008262,0.000000,0.026523,0.001672,0.013729,0.011253,0.028846,0.023442,0.000000,0.000000,0.014305,0.021677,0.026774,0.000521,0.021299,0.026853,0.000000,0.028939,0.044335,0.009448,0.018255,0.017472,0.042867,0.000000,0.004024,0.027109,0.015486,0.000000,0.000000,0.018510,0.000000,0.000000,0.007658,0.000000
2254.699538,0.027164,0.000000,0.023635,0.027731,0.005647,0.000000,0.000000,0.001222,0.000000,0.000000,0.000000,0.000000,0.012990,0.033753,0.037735,0.017639,0.005191,0.000000,0.002727,0.000000,0.043741,0.002333,0.012481,0.005862,0.025747,0.031608,0.017230,0.000000,0.053025,0.000000,0.000000,0.013961,0.035084,0.013067,0.007649,0.000000,0.000000,0.012241,0.004642,0.031111,0.000000,0.043417,0.009571,0.044822,0.037829,0.007541,0.000000,0.006240,0.043289,0.000000,0.012705,0.034464,0.011307,0.020939,0.006767,0.040162,0.000000,0.024118,0.054144,0.000000
